HGNC ID	Approved Symbol
HGNC:28542	SLC22A24
HGNC:28543	CYP1B1-AS1
HGNC:28544	FAM226A
HGNC:28546	CXorf22
HGNC:28547	C1orf87
HGNC:2855	DGKI
HGNC:28550	TMEM26
HGNC:28553	C12orf54
HGNC:28554	C4orf22
HGNC:28556	IQCK
HGNC:28557	KLHDC8B
HGNC:28558	TMCO5A
HGNC:28559	UBE2U
HGNC:2856	DGKQ
HGNC:28560	CFL1P1
HGNC:28561	C11orf35
HGNC:28562	LRRC43
HGNC:28563	C2orf57
HGNC:28565	FBXO39
HGNC:28566	FAM154A
HGNC:28567	C1orf158
HGNC:28568	TEX33
HGNC:28569	MEIOB
HGNC:2857	DGKZ
HGNC:28570	PIH1D3
HGNC:28571	LYSMD2
HGNC:28572	FRMPD2
HGNC:28573	MS4A15
HGNC:28574	PRR18
HGNC:28577	AMDHD1
HGNC:28578	PSTK
HGNC:2858	DGUOK
HGNC:28580	RTP1
HGNC:28581	C9orf62
HGNC:28582	C10orf111
HGNC:28583	RSPO2
HGNC:28584	C11orf45
HGNC:28585	NOL12
HGNC:28586	ZNF205-AS1
HGNC:28587	FAM110B
HGNC:28588	CIRBP-AS1
HGNC:28589	CXorf38
HGNC:2859	DHCR24
HGNC:28591	HEXIM2
HGNC:28592	GLIPR1L2
HGNC:28593	FAM126B
HGNC:28594	FAM71C
HGNC:28595	C8orf56
HGNC:28596	B3GALNT2
HGNC:28597	LINC00305
HGNC:28598	CATSPERD
HGNC:28599	CCDC112
HGNC:286	ADRB2
HGNC:2860	DHCR7
HGNC:28600	PROCA1
HGNC:28601	TMEM31
HGNC:28602	FAM194A
HGNC:28603	LINC00301
HGNC:28604	CSNK1G2-AS1
HGNC:28605	SNX31
HGNC:28606	ADIG
HGNC:28607	IQCF1
HGNC:28608	TLK1P1
HGNC:28609	LINC00663
HGNC:2861	DHFR
HGNC:28610	CCDC60
HGNC:28611	RICTOR
HGNC:28612	TMSB15B
HGNC:28613	MEI1
HGNC:28614	IGLJCOR18
HGNC:28615	ARMCX4
HGNC:28617	C19orf26
HGNC:28618	TMEM256
HGNC:28619	C17orf76-AS1
HGNC:2862	DHFRP1
HGNC:28620	LINC00337
HGNC:28621	LINC00612
HGNC:28622	TEX26
HGNC:28623	FANCD2OS
HGNC:28624	FBXL14
HGNC:28625	NDUFAF6
HGNC:28626	LINC00518
HGNC:28627	TCP11L2
HGNC:28628	C12orf45
HGNC:28629	FAM133B
HGNC:2863	DHFRP2
HGNC:28631	CNPY4
HGNC:28632	ZNF557
HGNC:28633	ARRDC1
HGNC:28635	GK5
HGNC:28636	B9D2
HGNC:28637	LRCH3
HGNC:28638	GDPD3
HGNC:28639	DHRS11
HGNC:28640	ANKRD39
HGNC:28641	RPAIN
HGNC:28642	C19orf18
HGNC:28643	ZNF550
HGNC:28644	CTAGE6
HGNC:28648	DIS3L2
HGNC:2865	DHH
HGNC:28650	ZNF679
HGNC:28651	FAM213A
HGNC:28652	ZNF678
HGNC:28653	TMEM101
HGNC:28654	ZDHHC23
HGNC:28655	FAM27E3
HGNC:28656	UBE2DNL
HGNC:28657	EFCAB4B
HGNC:28658	AMMECR1L
HGNC:28659	LYPD4
HGNC:28660	ISCA1
HGNC:28662	DOHH
HGNC:28664	SLC9C2
HGNC:28666	CMSS1
HGNC:28667	C1orf116
HGNC:28668	LINC00471
HGNC:28669	C9orf96
HGNC:2867	DHODH
HGNC:28670	EFHD2
HGNC:28671	ZNF546
HGNC:28672	C17orf62
HGNC:28673	ZNF577
HGNC:28674	MARVELD1
HGNC:28675	VSIG1
HGNC:28676	SPATA8
HGNC:28677	C2orf53
HGNC:28678	C10orf107
HGNC:2868	DHOF
HGNC:28680	CHAC1
HGNC:28682	ZFP82
HGNC:28683	TCEAL8
HGNC:28684	ZNF561
HGNC:28685	OCIAD2
HGNC:28687	C16orf89
HGNC:28688	CCDC24
HGNC:28689	SLC44A3
HGNC:2869	DHPS
HGNC:28691	ELOF1
HGNC:28692	C6orf223
HGNC:28693	C10orf126
HGNC:28694	DDR1-AS1
HGNC:28695	KRT222
HGNC:28696	ZNF567
HGNC:28697	ZADH2
HGNC:28698	DIS3L
HGNC:28701	SCARA5
HGNC:28702	RAB42
HGNC:28703	EFCAB4A
HGNC:28704	TICRR
HGNC:28705	FAM101B
HGNC:28706	SAMD11
HGNC:28707	PAGR1
HGNC:28709	TMEM175
HGNC:28710	ZNF843
HGNC:28711	PIP5KL1
HGNC:28712	STPG2
HGNC:28713	ATXN7L2
HGNC:28714	B3GNT9
HGNC:28715	LIX1L
HGNC:28716	C10orf67
HGNC:28717	LINC00152
HGNC:28719	HAUS3
HGNC:28720	C11orf49
HGNC:28721	RNF183
HGNC:28722	COQ5
HGNC:28724	APLF
HGNC:28725	RIMKLA
HGNC:28726	C12orf60
HGNC:28727	APOO
HGNC:28728	MARCH3
HGNC:2873	CYB5R3
HGNC:28730	ZNF677
HGNC:28731	NBPF22P
HGNC:28732	C1QTNF9
HGNC:28733	LCN12
HGNC:28734	DCUN1D3
HGNC:28735	ODF3L1
HGNC:28736	C1orf110
HGNC:28737	C17orf49
HGNC:28738	PRR14L
HGNC:28739	METTL20
HGNC:2874	NQO1
HGNC:28740	PDZD9
HGNC:28741	ILDR1
HGNC:28742	ZNF620
HGNC:28743	TSPAN33
HGNC:28744	CNIH2
HGNC:28745	TBC1D26
HGNC:28746	FUNDC1
HGNC:28748	SLX1B
HGNC:28749	RPS19BP1
HGNC:2875	DIANPH
HGNC:28750	SLC5A12
HGNC:28751	LYPD6
HGNC:28752	OAF
HGNC:28753	PRSS30P
HGNC:28755	C1orf210
HGNC:28756	ABHD17A
HGNC:28757	FAM159A
HGNC:28758	FASTKD3
HGNC:28759	TAF1D
HGNC:2876	DIAPH1
HGNC:28760	MED10
HGNC:28762	SPATA5L1
HGNC:28763	PGAM5
HGNC:28764	C20orf195
HGNC:28766	ZNF611
HGNC:28767	SFT2D3
HGNC:28769	DRAM2
HGNC:2877	DIAPH2
HGNC:28770	LINC00260
HGNC:28771	TMEM109
HGNC:28772	C2orf49
HGNC:28773	FAM35A
HGNC:28775	TMEM106C
HGNC:28776	SMIM2
HGNC:28777	DCTPP1
HGNC:28778	XKR3
HGNC:28779	TMPRSS12
HGNC:28781	MDP1
HGNC:28782	C15orf38
HGNC:28783	CMC1
HGNC:28784	C9orf85
HGNC:28785	MTERFD2
HGNC:28786	WDR53
HGNC:28787	RILPL2
HGNC:28788	CAMKV
HGNC:28789	TMEM66
HGNC:2879	SEPT1
HGNC:28790	PBDC1
HGNC:28791	NBPF15
HGNC:28792	LRRC42
HGNC:28793	METTL18
HGNC:28795	C1orf50
HGNC:28796	MRFAP1L1
HGNC:28797	TMEM184A
HGNC:288	ADRB3
HGNC:28801	C11orf68
HGNC:28802	C18orf21
HGNC:28804	GDPD5
HGNC:28805	TRABD
HGNC:28808	AP1AR
HGNC:2881	DIH1
HGNC:28814	TMCO6
HGNC:28816	NDUFAF7
HGNC:28817	LRRC59
HGNC:28818	RBM12B-AS1
HGNC:28819	SH2D5
HGNC:28822	AKIRIN2-AS1
HGNC:28824	MAGEB6P1
HGNC:28826	WDR82
HGNC:2883	DIO1
HGNC:28833	OLA1
HGNC:28834	CEACAM21
HGNC:28835	IRGC
HGNC:28836	MTFR1L
HGNC:28837	TMEM234
HGNC:28838	LHX8
HGNC:2884	DIO2
HGNC:28840	PRAMEF1
HGNC:28841	PRAMEF2
HGNC:28842	RBM4B
HGNC:28843	GPBP1L1
HGNC:28844	FBXO38
HGNC:28845	MED25
HGNC:28848	COPRS
HGNC:2885	DIO3
HGNC:28850	TSKU
HGNC:28852	SYCE1
HGNC:28853	JOSD2
HGNC:28854	ZNF667
HGNC:28855	ZNF630
HGNC:28856	RNF166
HGNC:28857	ZNF682
HGNC:28858	P4HTM
HGNC:28859	HILPDA
HGNC:28860	PDCL3
HGNC:28861	CARD18
HGNC:28862	NIPBL
HGNC:28863	EIF3FP2
HGNC:28865	POLRMTP1
HGNC:28866	IGF2BP1
HGNC:28867	IGF2BP2
HGNC:28868	IGF2BP3
HGNC:28869	PPP1R32
HGNC:28870	MDFIC
HGNC:28871	IER2
HGNC:28873	VTCN1
HGNC:28874	CD300E
HGNC:28875	DNASE2B
HGNC:28876	DFNB55
HGNC:28879	DEFB106B
HGNC:2888	DISC1
HGNC:28880	MAGT1
HGNC:28881	INADL
HGNC:28883	PPA2
HGNC:28884	PP1P
HGNC:28886	RPL7P5
HGNC:28887	LEMD3
HGNC:28889	TMED3
HGNC:2889	DISC2
HGNC:28890	FAM66B
HGNC:28894	PYHIN1
HGNC:28897	SYNC
HGNC:28898	ADM2
HGNC:28899	GPR180
HGNC:289	ADRBK1
HGNC:2890	DKC1
HGNC:28900	PNPLA8
HGNC:28902	SPPL2C
HGNC:28904	AIF1L
HGNC:28905	YRDC
HGNC:28906	G6PC2
HGNC:28907	ITIH6
HGNC:28908	DNAJC12
HGNC:28909	CCDC22
HGNC:2891	DKK1
HGNC:28910	CCDC120
HGNC:28911	PRAF2
HGNC:28912	WDR45
HGNC:28913	HSCB
HGNC:28915	BATF3
HGNC:28916	JMY
HGNC:28917	JAZF1
HGNC:28918	NAT14
HGNC:2892	DKK2
HGNC:28920	CEP170
HGNC:28923	DAGLB
HGNC:28924	CCDC125
HGNC:28926	KRT78
HGNC:28927	KRT71
HGNC:28928	KRT73
HGNC:28929	KRT74
HGNC:2893	DKK3
HGNC:28930	KRT79
HGNC:28932	KRT72
HGNC:2894	DKK4
HGNC:28942	KRTCAP2
HGNC:28943	KRTCAP3
HGNC:28945	WDR43
HGNC:28947	LRRC24
HGNC:28948	TMEM41B
HGNC:28949	IQCB1
HGNC:2895	EDAR
HGNC:28950	KIAA0040
HGNC:28951	ARHGAP25
HGNC:28952	NCAPD3
HGNC:28953	JOSD1
HGNC:28954	PPWD1
HGNC:28956	GPD1L
HGNC:28957	EMC1
HGNC:28958	NUP93
HGNC:28959	CKAP5
HGNC:2896	DLAT
HGNC:28960	KIAA0100
HGNC:28961	KIAA0101
HGNC:28962	SPCS2
HGNC:28963	EMC2
HGNC:28964	DANCR
HGNC:28965	RBM34
HGNC:28966	VGLL4
HGNC:28967	URB2
HGNC:28968	FAM53B
HGNC:28969	KIAA0141
HGNC:2897	DLC1
HGNC:28970	EFR3A
HGNC:28971	KIAA0146
HGNC:28972	ZC3H3
HGNC:28973	MLEC
HGNC:28974	TTLL12
HGNC:28975	FAM175B
HGNC:28976	TTLL4
HGNC:28977	IST1
HGNC:28979	GSE1
HGNC:2898	DLD
HGNC:28980	GINS1
HGNC:28981	ZCCHC11
HGNC:28982	HMGXB3
HGNC:28983	KIAA0195
HGNC:28984	KIAA0196
HGNC:28985	LPGAT1
HGNC:28986	ZNF592
HGNC:28987	LARP4B
HGNC:28988	TATDN2
HGNC:28989	NPIPL3
HGNC:2899	DLEC1
HGNC:28990	ZNF516
HGNC:28991	KIAA0226
HGNC:28992	KIAA0232
HGNC:28993	PIEZO1
HGNC:28994	AVL9
HGNC:28995	PDXDC1
HGNC:28996	RTF1
HGNC:28997	SECISBP2L
HGNC:28998	DCUN1D4
HGNC:28999	FAM168A
HGNC:29	ABCA1
HGNC:290	ADRBK2
HGNC:2900	DLG1
HGNC:29000	C2CD2L
HGNC:29001	TMEM194A
HGNC:29002	FCHO1
HGNC:29003	ZNF609
HGNC:29004	ZNF646
HGNC:29005	TRIM66
HGNC:29006	SEC16A
HGNC:29007	FRMPD4
HGNC:29008	ZNF629
HGNC:29009	ZNF518A
HGNC:2901	DLG2
HGNC:29010	SETD1A
HGNC:29011	TRANK1
HGNC:29012	KDM6B
HGNC:29013	CLEC16A
HGNC:29014	ZBTB39
HGNC:29016	KIAA0355
HGNC:29017	PLEKHM1
HGNC:2902	DLG3
HGNC:29020	KIAA0368
HGNC:29021	CEP290
HGNC:29022	SPECC1L
HGNC:29023	PPIP5K1
HGNC:29024	ANKRD28
HGNC:29025	ZNF536
HGNC:29026	SGSM2
HGNC:29027	ZZEF1
HGNC:29028	ATG2A
HGNC:29029	TTI1
HGNC:2903	DLG4
HGNC:29030	RRP8
HGNC:29032	SEC14L5
HGNC:29034	ATMIN
HGNC:29035	PPIP5K2
HGNC:29036	SLC25A44
HGNC:29037	PLCH2
HGNC:29038	OTUD3
HGNC:29039	RPRD2
HGNC:2904	DLG5
HGNC:29040	SZT2
HGNC:29041	KLHL21
HGNC:29043	DSTYK
HGNC:29044	DENND4B
HGNC:29045	ZBTB40
HGNC:29046	FBXO28
HGNC:2905	DLGAP1
HGNC:29050	LINC00869
HGNC:29051	EFCAB14
HGNC:29052	TP73-AS1
HGNC:29058	KIAA0513
HGNC:29059	IQSEC2
HGNC:2906	DLGAP2
HGNC:29060	WSCD1
HGNC:29061	SUSD5
HGNC:29062	C2CD5
HGNC:29063	ATRNL1
HGNC:29064	SFI1
HGNC:29066	GPATCH8
HGNC:29067	JAKMIP2
HGNC:29068	KIAA0556
HGNC:29069	LRRC37A
HGNC:2907	DLK1
HGNC:29070	LRRC37B
HGNC:29071	VWA8
HGNC:29072	CCDC144A
HGNC:29073	CCDC144CP
HGNC:29075	FAM189A1
HGNC:29076	CEP68
HGNC:29077	IFT140
HGNC:29079	KDM1A
HGNC:2908	DLL1
HGNC:29081	GAGE13
HGNC:29082	TBC1D12
HGNC:29083	MFAP3L
HGNC:29084	ZNF623
HGNC:29086	CEP135
HGNC:29088	PDS5A
HGNC:29089	PPP1R26
HGNC:2909	DLL3
HGNC:29090	SMCHD1
HGNC:29091	ATG13
HGNC:29092	OBSL1
HGNC:29093	ZC3H11A
HGNC:29094	CLUH
HGNC:29095	TSC22D2
HGNC:29096	ARHGAP44
HGNC:29097	TBC1D9B
HGNC:29098	RBM19
HGNC:29099	TELO2
HGNC:291	ADSL
HGNC:2910	DLL4
HGNC:29100	RRP12
HGNC:29101	ANKLE2
HGNC:29102	UHRF1BP1L
HGNC:29103	ATP2C2
HGNC:29104	KBTBD11
HGNC:29105	PLEKHG5
HGNC:29106	DDHD2
HGNC:29108	SEL1L3
HGNC:29109	TESPA1
HGNC:2911	DLST
HGNC:29110	KIAA0753
HGNC:29111	KIAA0754
HGNC:29112	IQSEC1
HGNC:29113	GRAMD4
HGNC:29114	FCHSD2
HGNC:29116	TMCC1
HGNC:29117	WSCD2
HGNC:29118	TMEM63A
HGNC:29119	UBXN7
HGNC:2912	DLSTP1
HGNC:29120	KLHL18
HGNC:29121	SOGA2
HGNC:29122	VPS8
HGNC:29123	RAD54L2
HGNC:29125	DNM3
HGNC:29127	FRYL
HGNC:29129	ENDOD1
HGNC:29130	HAUS5
HGNC:29131	PLEKHM2
HGNC:29132	ABLIM3
HGNC:29134	DENND3
HGNC:29135	ANKRD12
HGNC:29136	KDM4B
HGNC:29138	FAM169A
HGNC:2914	DLX1
HGNC:29140	MAU2
HGNC:29141	WDR47
HGNC:29144	EHBP1
HGNC:29145	KIAA0907
HGNC:29146	KIAA0922
HGNC:29147	ZNF652
HGNC:29148	FBXO45
HGNC:29149	PHLPP2
HGNC:2915	DLX2
HGNC:29150	DIP2C
HGNC:29151	DTX4
HGNC:29152	RAB11FIP2
HGNC:29153	BAHD1
HGNC:29154	KIAA0947
HGNC:29155	EFR3B
HGNC:29157	DNAJC16
HGNC:29158	SBNO2
HGNC:29159	FRMPD1
HGNC:2916	DLX3
HGNC:29160	FASTKD2
HGNC:29161	ZNF510
HGNC:29162	FAM149B1
HGNC:29163	NINL
HGNC:29164	TBC1D30
HGNC:29165	SIK3
HGNC:29166	OR8U9
HGNC:29167	R3HDM2
HGNC:29168	RPGRIP1L
HGNC:29169	TRAPPC8
HGNC:2917	DLX4
HGNC:29170	FAN1
HGNC:29171	IQCE
HGNC:29172	KIAA1024
HGNC:29173	KAZN
HGNC:29174	KIAA1033
HGNC:29175	WDTC1
HGNC:29176	RAP1GAP2
HGNC:29177	MON2
HGNC:29178	FOXJ3
HGNC:29179	TTC28
HGNC:2918	DLX5
HGNC:29180	KIAA1045
HGNC:29181	TCF25
HGNC:29182	CEP164
HGNC:29183	TBC1D2B
HGNC:29185	PLCH1
HGNC:29186	ANKRD26
HGNC:29187	SETD1B
HGNC:29188	CAMSAP2
HGNC:29189	ZFR2
HGNC:2919	DLX6
HGNC:29190	TNRC6B
HGNC:29191	LIMCH1
HGNC:29192	KIAA1107
HGNC:29193	IQSEC3
HGNC:29194	OR5BN2P
HGNC:29195	PPP6R1
HGNC:29196	SLC45A4
HGNC:29197	CCSER2
HGNC:29198	KIAA1143
HGNC:29199	TMCC3
HGNC:292	ADSS
HGNC:29200	PAIP2B
HGNC:29201	ISY1
HGNC:29203	TBC1D24
HGNC:29204	CCDC23
HGNC:29205	ERGIC1
HGNC:29206	PNMAL2
HGNC:29207	LRRC47
HGNC:29208	ERMN
HGNC:29209	KIAA1191
HGNC:29210	MIER2
HGNC:29211	PRSS37
HGNC:29212	ZNF512B
HGNC:29213	KIAA1199
HGNC:29214	GRAMD1B
HGNC:29215	SHROOM4
HGNC:29216	ARHGAP31
HGNC:29217	PRR12
HGNC:29218	KIAA1210
HGNC:29219	KIAA1211
HGNC:29221	RALGAPB
HGNC:29222	ZNF644
HGNC:29223	ANKRD50
HGNC:29225	ODF2L
HGNC:29227	HEG1
HGNC:29228	RIMKLB
HGNC:29229	KIAA1239
HGNC:2923	DM1
HGNC:29230	ATAD2B
HGNC:29231	KIAA1257
HGNC:29232	PARP14
HGNC:29233	MAVS
HGNC:29235	FAM184B
HGNC:29237	WWC3
HGNC:29238	ZNF608
HGNC:29239	INTU
HGNC:29241	INTS2
HGNC:29242	SH3PXD2B
HGNC:29243	RBM27
HGNC:29244	KCTD16
HGNC:29245	RGAG1
HGNC:29246	TBC1D14
HGNC:29248	KIAA1328
HGNC:29249	FBXO42
HGNC:29250	WDR35
HGNC:29251	PTCHD2
HGNC:29252	KLHL42
HGNC:29253	CC2D2A
HGNC:29254	ZNF624
HGNC:29255	USP53
HGNC:29256	SOBP
HGNC:29259	TAOK1
HGNC:2926	DMBT1
HGNC:29260	NCEH1
HGNC:29262	IFT80
HGNC:29263	ARRDC3
HGNC:29264	KIAA1377
HGNC:29265	MAP10
HGNC:29266	KLHL14
HGNC:29267	SMEK2
HGNC:29268	CARNS1
HGNC:29269	MARCH4
HGNC:2927	DMC1
HGNC:29270	CHPF2
HGNC:29271	ZNFX1
HGNC:29272	KIAA1407
HGNC:29273	HEATR5B
HGNC:29274	KCTD9P2
HGNC:29276	KIAA1430
HGNC:29277	ZNF687
HGNC:29278	EBF4
HGNC:29279	BAHCC1
HGNC:2928	DMD
HGNC:29280	FNIP2
HGNC:29282	SLAIN2
HGNC:29283	KIAA1462
HGNC:29284	DIP2B
HGNC:29285	RANBP10
HGNC:29286	ISLR2
HGNC:29288	KIAA1467
HGNC:29289	KIAA1468
HGNC:29290	LRFN1
HGNC:29291	NYAP2
HGNC:29292	LRCH2
HGNC:29293	ARHGAP23
HGNC:29295	HNRNPCL1
HGNC:29296	CCDC146
HGNC:29297	ZNF530
HGNC:29298	CEP152
HGNC:29299	ZSWIM5
HGNC:29300	KANK2
HGNC:29301	KIAA1522
HGNC:29302	KIAA1524
HGNC:29303	CCDC180
HGNC:29304	UVSSA
HGNC:29305	GRAMD1A
HGNC:29306	CALCOCO1
HGNC:29307	CAMSAP3
HGNC:29308	FBRSL1
HGNC:29312	ZFP14
HGNC:29313	ZDBF2
HGNC:29314	CACHD1
HGNC:29315	VAT1L
HGNC:29316	ZSWIM6
HGNC:29317	LRRC4C
HGNC:29318	TNRC6C
HGNC:29319	KIAA1598
HGNC:2932	DMP1
HGNC:29320	FAM160B1
HGNC:29321	NCKAP5L
HGNC:29322	CWC22
HGNC:29323	WDFY4
HGNC:29324	DENND1A
HGNC:29325	TLDC1
HGNC:29326	SLC7A14
HGNC:29327	KIAA1614
HGNC:29328	ZNF529
HGNC:29329	ANO8
HGNC:2933	DMPK
HGNC:29330	METTL14
HGNC:29331	EPG5
HGNC:29332	NCMAP
HGNC:29333	ANKRD36B
HGNC:29334	ZFYVE28
HGNC:29335	KIAA1644
HGNC:29336	TTC28-AS1
HGNC:2934	DMRT1
HGNC:29344	RIMBP3
HGNC:29345	KIAA1671
HGNC:29346	LRRC27
HGNC:29347	KLHL15
HGNC:29348	THSD7B
HGNC:29349	CCSER1
HGNC:2935	DMRT2
HGNC:29350	KIAA1683
HGNC:29351	ARHGAP39
HGNC:29352	INTS5
HGNC:29353	BHLHB9
HGNC:29356	CEP44
HGNC:29357	ASXL3
HGNC:29359	ATP6V1G1P2
HGNC:2936	DMWD
HGNC:29360	SH3BP5L
HGNC:29361	EPT1
HGNC:29362	ZC3H12C
HGNC:29363	FHDC1
HGNC:29364	TANC1
HGNC:29365	ZNF518B
HGNC:29366	KIAA1731
HGNC:29367	TSPYL5
HGNC:29368	KIAA1751
HGNC:29369	UNK
HGNC:2937	DMXL1
HGNC:29370	ITPRIP
HGNC:29371	ITPRIPL1
HGNC:29372	KIAA1755
HGNC:29373	LRRCC1
HGNC:29374	KNDC1
HGNC:29375	SDCCAG3P1
HGNC:29377	ZMAT1
HGNC:29378	PHYHIPL
HGNC:29379	EFCAB7
HGNC:2938	DMXL2
HGNC:29380	ZNF512
HGNC:29381	LZTS2
HGNC:29382	FRMPD3
HGNC:29383	MSANTD4
HGNC:29384	ZNF528
HGNC:29385	ZNF527
HGNC:29386	CC2D1B
HGNC:29387	KIAA1841
HGNC:29389	SRRM4
HGNC:2939	DNA2
HGNC:29392	ZNF594
HGNC:29393	PLIN4
HGNC:29394	XKR4
HGNC:29395	DCAF12L1
HGNC:29396	ELFN2
HGNC:29397	TMEM132B
HGNC:29399	PLEKHG4B
HGNC:2940	DNAH1
HGNC:29400	CCDC85A
HGNC:29401	MYSM1
HGNC:29402	RNF157
HGNC:29403	CSPG4P5
HGNC:29404	KLHL29
HGNC:29405	CROCCP3
HGNC:29406	PWWP2A
HGNC:29407	ZNF601P
HGNC:29408	FHAD1
HGNC:29409	FBXO41
HGNC:2941	DNAH10
HGNC:29410	SGSM1
HGNC:29411	TMEM132D
HGNC:29412	FAM171B
HGNC:29413	PPP1R18
HGNC:29415	ZNF526
HGNC:29416	ZNF618
HGNC:29417	C2CD4C
HGNC:29418	FNIP1
HGNC:29419	EARS2
HGNC:2942	DNAH11
HGNC:29420	RSPRY1
HGNC:29421	AGAP11
HGNC:29422	ANKS3
HGNC:29423	ZNF525
HGNC:29424	ANKRD24
HGNC:29425	ZNF721
HGNC:29426	CCBE1
HGNC:29427	SH3TC2
HGNC:2943	DNAH12
HGNC:29430	RGAG4
HGNC:29433	KIAA2022
HGNC:29434	RC3H1
HGNC:29435	WWC1
HGNC:29436	C1orf85
HGNC:29437	TMEM27
HGNC:29439	DFNB62
HGNC:29441	KIF18A
HGNC:29442	KIF21B
HGNC:29443	KIF2B
HGNC:29445	ZNF37C
HGNC:29446	SERHL2
HGNC:29448	ZNF717
HGNC:2945	DNAH14
HGNC:29450	GLIS2
HGNC:29451	FGFBP2
HGNC:29452	XRCC6BP1
HGNC:29455	VSTM1
HGNC:29456	TOR1AIP1
HGNC:29457	TCEB1P3
HGNC:29458	SLC7A5P1
HGNC:29459	LCE1A
HGNC:2946	DNAH17
HGNC:29460	LCE2C
HGNC:29461	LCE3A
HGNC:29462	LCE3B
HGNC:29463	LCE3E
HGNC:29464	LCE1C
HGNC:29465	LCE1D
HGNC:29466	LCE1E
HGNC:29467	LCE1F
HGNC:29468	C1orf68
HGNC:29469	LCE2A
HGNC:29471	LAYN
HGNC:29472	KIAA1147
HGNC:29473	ZNF580
HGNC:29477	LEPROT
HGNC:29478	ROGDI
HGNC:29479	CENPK
HGNC:2948	DNAH2
HGNC:29480	LRG1
HGNC:29484	TET1
HGNC:29485	PRAMEF17
HGNC:29486	SPINK6
HGNC:29487	CDC20P1
HGNC:29488	BOLA2
HGNC:29489	SETD8
HGNC:2949	DNAH3
HGNC:29499	ERAP2
HGNC:2950	DNAH5
HGNC:29500	FUK
HGNC:29501	GPSM2
HGNC:29502	DFNB59
HGNC:29503	LCOR
HGNC:29504	ZACN
HGNC:29506	SRCIN1
HGNC:29507	SCPEP1
HGNC:29508	KIDINS220
HGNC:29509	APH1A
HGNC:2951	DNAH6
HGNC:29510	MTFR1
HGNC:29511	AZI1
HGNC:29513	AQR
HGNC:29514	GLDN
HGNC:29515	PLEKHG2
HGNC:29517	DHX58
HGNC:2952	DNAH8
HGNC:29520	GPBP1
HGNC:29521	C12orf57
HGNC:29522	SPSB2
HGNC:29523	C16orf80
HGNC:29524	PDCL2
HGNC:29525	GLIS1
HGNC:29526	HSPA14
HGNC:29527	HIGD1A
HGNC:29528	ZC3H15
HGNC:29529	TBL1XR1
HGNC:2953	DNAH9
HGNC:29530	KIFC2
HGNC:29531	LARP1
HGNC:29532	LBH
HGNC:29533	NAA50
HGNC:29534	ESYT1
HGNC:29535	MTF2
HGNC:29536	MAPKBP1
HGNC:29537	MEIS3
HGNC:2954	DNAI1
HGNC:29540	NOB1
HGNC:29543	SNURFL
HGNC:29544	CA5BP1
HGNC:29545	SUDS3
HGNC:29546	SH3YL1
HGNC:29547	SHCBP1
HGNC:29548	ECSIT
HGNC:29549	SPIC
HGNC:2955	DNAL4
HGNC:29550	RIC8A
HGNC:29551	TBRG1
HGNC:29553	C18orf56
HGNC:29554	UBE2O
HGNC:29555	ZFP30
HGNC:29556	EFHD1
HGNC:29557	NEXN
HGNC:29558	NUAK2
HGNC:29559	VMP1
HGNC:2956	DNASE1
HGNC:29560	THYN1
HGNC:29561	ARV1
HGNC:29562	KIAA0430
HGNC:29563	CCDC92
HGNC:29564	C16orf70
HGNC:29565	DOLPP1
HGNC:29567	ACSBG1
HGNC:29568	LHFPL4
HGNC:29569	LIPT1
HGNC:2957	DNASE1L1
HGNC:29570	GLS2
HGNC:29571	LEAP2
HGNC:29572	LSR
HGNC:29573	PHLDB2
HGNC:29574	SFR1
HGNC:29575	SPACA7
HGNC:29576	UBALD1
HGNC:29577	TMEM170A
HGNC:29578	CCSAP
HGNC:29579	SPATA18
HGNC:2958	DNASE1L2
HGNC:29580	SSMEM1
HGNC:29581	C17orf50
HGNC:29583	GCSAML
HGNC:29585	TEX9
HGNC:29586	ALMS1P
HGNC:29587	RFESD
HGNC:29588	CCDC178
HGNC:29589	TEX38
HGNC:2959	DNASE1L3
HGNC:29590	CTU1
HGNC:29591	C1orf105
HGNC:29592	TUSC5
HGNC:29593	ANKRD37
HGNC:29594	UQCRQ
HGNC:29595	REG3G
HGNC:29596	TMEM176B
HGNC:29597	IRGM
HGNC:29598	MACROD1
HGNC:29599	CASC1
HGNC:2960	DNASE2
HGNC:29600	MED19
HGNC:29601	C17orf80
HGNC:29602	PDPN
HGNC:29603	HSFX1
HGNC:29604	LYNX1
HGNC:29605	SH2B3
HGNC:29606	GBP7
HGNC:29607	HIST2H4B
HGNC:29608	MTDH
HGNC:29609	ACP6
HGNC:2961	DYNC1H1
HGNC:29611	CISD1P1
HGNC:29612	LAPTM5
HGNC:29613	LYZL2
HGNC:29614	LYZL6
HGNC:29615	LYG2
HGNC:29616	CNTROB
HGNC:29618	KIAA1324
HGNC:29619	MPEG1
HGNC:2962	DYNC2H1
HGNC:29620	ZCRB1
HGNC:29622	MCAT
HGNC:29623	MAN2B2
HGNC:29624	MAPRE1P1
HGNC:29625	PRSS38
HGNC:29626	MRGPRD
HGNC:29629	BUD31
HGNC:2963	DYNC1I1
HGNC:29631	TMEM205
HGNC:29632	TMEM190
HGNC:29633	MDS2
HGNC:29634	MEGF10
HGNC:29635	MEGF11
HGNC:29636	MNS1
HGNC:29639	MAGEF1
HGNC:2964	DYNC1I2
HGNC:29641	MUM1
