HGNC ID	Approved Symbol
41016	NAALADL2-AS1
41015	NAALADL2-AS2
41014	NAALADL2-AS3
7626	NAB1
7627	NAB2
26232	NABP1
28412	NABP2
7629	NACA
23290	NACA2
33442	NACA3P
22196	NACAD
24688	NACAP1
49489	NACAP2
49490	NACAP3
49491	NACAP4
49492	NACAP5
49493	NACAP6
49494	NACAP7
20967	NACC1
23846	NACC2
29831	NADK
26404	NADK2
41143	NADK2-AS1
29832	NADSYN1
621	NAE1
25126	NAF1
7631	NAGA
17174	NAGK
7632	NAGLU
17378	NAGPA
44184	NAGPA-AS1
17996	NAGS
25446	NAIF1
7634	NAIP
19082	NALCN
42743	NALCN-AS1
51192	NALT1
42408	NAMA
30092	NAMPT
17633	NAMPTP1
51314	NAMPTP2
51313	NAMPTP3
20857	NANOG
24958	NANOGNB
42158	NANOGNBP1
42159	NANOGNBP2
42160	NANOGNBP3
23099	NANOGP1
23100	NANOGP2
23101	NANOGP3
23102	NANOGP4
23103	NANOGP5
23104	NANOGP6
23105	NANOGP7
23106	NANOGP8
23107	NANOGP9
23108	NANOGP10
32941	NANOGP11
23044	NANOS1
23292	NANOS2
22048	NANOS3
16140	NANP
19237	NANS
7637	NAP1L1
38004	NAP1L1P1
38005	NAP1L1P2
38007	NAP1L1P3
7638	NAP1L2
7639	NAP1L3
7640	NAP1L4
39740	NAP1L4P1
39739	NAP1L4P2
39738	NAP1L4P3
19968	NAP1L5
31706	NAP1L6
7641	NAPA
44118	NAPA-AS1
15751	NAPB
21683	NAPEPLD
7642	NAPG
45165	NAPGP1
45166	NAPGP2
30450	NAPRT
13395	NAPSA
13396	NAPSB
29916	NARF
43651	NARF-IT1
14179	NARFL
7643	NARS
26274	NARS2
19933	NARSP1
50481	NARSP2
7644	NASP
29910	NASPP1
7645	NAT1
7646	NAT2
30252	NAT6
18069	NAT8
30235	NAT8B
26742	NAT8L
23133	NAT9
29830	NAT10
28918	NAT14
22030	NAT16
30770	NATD1
15	NATP
15989	NAV1
15997	NAV2
40744	NAV2-AS1
40743	NAV2-AS2
40742	NAV2-AS3
40741	NAV2-AS4
40740	NAV2-AS5
41416	NAV2-IT1
15998	NAV3
25576	NAXD
18453	NAXE
15625	NBAS
49075	NBAT1
7648	NBEA
20681	NBEAL1
31928	NBEAL2
1007	NBEAP1
40003	NBEAP2
40004	NBEAP3
40009	NBEAP4
40010	NBEAP5
40011	NBEAP6
7650	NBL1
7652	NBN
26088	NBPF1
31987	NBPF2P
25076	NBPF3
26550	NBPF4
24491	NBPF5P
31988	NBPF6
31989	NBPF7
31990	NBPF8
31991	NBPF9
31992	NBPF10
31993	NBPF11
24297	NBPF12
31995	NBPF13P
25232	NBPF14
28791	NBPF15
31997	NBPF17P
31998	NBPF18P
31999	NBPF19
32000	NBPF20
32001	NBPF21P
28731	NBPF22P
45046	NBPF25P
49571	NBPF26
6746	NBR1
20691	NBR2
7655	NCALD
7656	NCAM1
48675	NCAM1-AS1
7657	NCAM2
2465	NCAN
24305	NCAPD2
43831	NCAPD2P1
28952	NCAPD3
24304	NCAPG
21904	NCAPG2
51904	NCAPGP1
51905	NCAPGP2
1112	NCAPH
25071	NCAPH2
7658	NCBP1
7659	NCBP2
40392	NCBP2-AS1
25121	NCBP2-AS2
31795	NCBP2L
24612	NCBP3
33739	NCCRP1
17597	NCDN
29260	NCEH1
7660	NCF1
32522	NCF1B
32523	NCF1C
7661	NCF2
7662	NCF4
7664	NCK1
49645	NCK1-AS1
7665	NCK2
7666	NCKAP1
4862	NCKAP1L
29847	NCKAP5
41497	NCKAP5-IT1
29321	NCKAP5L
15486	NCKIPSD
7667	NCL
26923	NCLN
35472	NCLP1
35473	NCLP2
29332	NCMAP
7668	NCOA1
7669	NCOA2
7670	NCOA3
7671	NCOA4
20022	NCOA4P1
15909	NCOA5
15936	NCOA6
21081	NCOA7
40954	NCOA7-AS1
7672	NCOR1
16724	NCOR1P1
42997	NCOR1P2
42996	NCOR1P3
7673	NCOR2
6731	NCR1
6732	NCR2
19077	NCR3
42400	NCR3LG1
37153	NCRUPAR
3953	NCS1
17091	NCSTN
39606	NCSTNP1
25525	NDC1
16909	NDC80
17619	NDE1
49115	NDE1P1
49116	NDE1P2
17620	NDEL1
17592	NDFIP1
49866	NDFIP1P1
18537	NDFIP2
40844	NDFIP2-AS1
7675	NDN
26256	NDNF
29838	NDOR1
7678	NDP
40395	NDP-AS1
7679	NDRG1
14460	NDRG2
14462	NDRG3
14466	NDRG4
7680	NDST1
7681	NDST2
7682	NDST3
20779	NDST4
7683	NDUFA1
7685	NDUFA2
7686	NDUFA3
45043	NDUFA3P1
45051	NDUFA3P2
45052	NDUFA3P3
45053	NDUFA3P4
45054	NDUFA3P5
45055	NDUFA3P6
7687	NDUFA4
29836	NDUFA4L2
29835	NDUFA4P1
31362	NDUFA4P2
7688	NDUFA5
7689	NDUFA5P1
48855	NDUFA5P2
48845	NDUFA5P3
48846	NDUFA5P4
48847	NDUFA5P5
48848	NDUFA5P6
48849	NDUFA5P7
48850	NDUFA5P8
48851	NDUFA5P9
48852	NDUFA5P10
48853	NDUFA5P11
48854	NDUFA5P12
7690	NDUFA6
45273	NDUFA6-AS1
7691	NDUFA7
7692	NDUFA8
52264	NDUFA8P1
7693	NDUFA9
19252	NDUFA9P1
7684	NDUFA10
20371	NDUFA11
23987	NDUFA12
39419	NDUFA12P1
17194	NDUFA13
7694	NDUFAB1
52265	NDUFAB1P1
18828	NDUFAF1
28086	NDUFAF2
29918	NDUFAF3
21034	NDUFAF4
44194	NDUFAF4P1
44541	NDUFAF4P2
44542	NDUFAF4P3
44543	NDUFAF4P4
15899	NDUFAF5
28625	NDUFAF6
28816	NDUFAF7
33551	NDUFAF8
7695	NDUFB1
30893	NDUFB1P1
37815	NDUFB1P2
7697	NDUFB2
40396	NDUFB2-AS1
52266	NDUFB2P1
7698	NDUFB3
13673	NDUFB3P1
13674	NDUFB3P2
13675	NDUFB3P3
13676	NDUFB3P4
13677	NDUFB3P5
7699	NDUFB4
45248	NDUFB4P1
45250	NDUFB4P2
45251	NDUFB4P3
45252	NDUFB4P4
45253	NDUFB4P5
45254	NDUFB4P6
45255	NDUFB4P7
45256	NDUFB4P8
45257	NDUFB4P9
45258	NDUFB4P10
45259	NDUFB4P11
45260	NDUFB4P12
7700	NDUFB5
52267	NDUFB5P1
52268	NDUFB5P2
7701	NDUFB6
7702	NDUFB7
7703	NDUFB8
20023	NDUFB8P1
33978	NDUFB8P2
33979	NDUFB8P3
7704	NDUFB9
52269	NDUFB9P1
52270	NDUFB9P2
52271	NDUFB9P3
7696	NDUFB10
52272	NDUFB10P1
52273	NDUFB10P2
20372	NDUFB11
33980	NDUFB11P1
7705	NDUFC1
7706	NDUFC2
42956	NDUFC2-KCTD14
7707	NDUFS1
7708	NDUFS2
7710	NDUFS3
7711	NDUFS4
7712	NDUFS5
44039	NDUFS5P1
44040	NDUFS5P2
44041	NDUFS5P3
44042	NDUFS5P4
44043	NDUFS5P5
44044	NDUFS5P6
44045	NDUFS5P7
7713	NDUFS6
52274	NDUFS6P1
7714	NDUFS7
7715	NDUFS8
7716	NDUFV1
7717	NDUFV2
50826	NDUFV2-AS1
7718	NDUFV2P1
7719	NDUFV3
30815	NEAT1
7720	NEB
16932	NEBL
44899	NEBL-AS1
20983	NECAB1
23746	NECAB2
15851	NECAB3
24539	NECAP1
43912	NECAP1P1
43913	NECAP1P2
25528	NECAP2
9706	NECTIN1
9707	NECTIN2
17664	NECTIN3
19688	NECTIN4
7723	NEDD1
7727	NEDD4
7728	NEDD4L
7732	NEDD8
39551	NEDD8-MDP1
7733	NEDD9
7737	NEFH
7738	NEFHP1
7739	NEFL
37662	NEFLP1
7734	NEFM
45030	NEFMP1
17302	NEGR1
41432	NEGR1-IT1
18448	NEIL1
18956	NEIL2
24573	NEIL3
7744	NEK1
7745	NEK2
19272	NEK2P1
37816	NEK2P2
37817	NEK2P3
37818	NEK2P4
7746	NEK3
11399	NEK4
39649	NEK4P1
39650	NEK4P2
39651	NEK4P3
7748	NEK5
7749	NEK6
13386	NEK7
13387	NEK8
18591	NEK9
18592	NEK10
18593	NEK11
12768	NELFA
24324	NELFB
15934	NELFCD
13974	NELFE
7750	NELL1
7751	NELL2
10663	NEMF
29001	NEMP1
33700	NEMP2
30384	NENF
50298	NENFP1
50299	NENFP2
50300	NENFP3
7754	NEO1
33184	NEPNP
24496	NEPRO
7756	NES
14592	NET1
13823	NETO1
14644	NETO2
7758	NEU1
7759	NEU2
7760	NEU3
21328	NEU4
7761	NEURL1
51220	NEURL1-AS1
35422	NEURL1B
16156	NEURL2
25162	NEURL3
34410	NEURL4
7762	NEUROD1
7763	NEUROD2
13802	NEUROD4
13804	NEUROD6
7764	NEUROG1
13805	NEUROG2
13806	NEUROG3
29557	NEXN
31983	NEXN-AS1
7765	NF1
7772	NF1P1
38664	NF1P2
7766	NF1P3
7769	NF1P4
7770	NF1P5
7771	NF1P6
34230	NF1P7
7767	NF1P8
51736	NF1P9
51737	NF1P10
51738	NF1P11
51739	NF1P12
7773	NF2
29872	NFAM1
29866	NFASC
7774	NFAT5
7775	NFATC1
7776	NFATC2
25906	NFATC2IP
7777	NFATC3
7778	NFATC4
7780	NFE2
7781	NFE2L1
7782	NFE2L2
7783	NFE2L3
22278	NFE2L3P1
44191	NFE2L3P2
29902	NFE4
7784	NFIA
40402	NFIA-AS1
40401	NFIA-AS2
7785	NFIB
7786	NFIC
7787	NFIL3
7788	NFIX
7794	NFKB1
7795	NFKB2
7797	NFKBIA
7798	NFKBIB
15671	NFKBID
7799	NFKBIE
7800	NFKBIL1
29805	NFKBIZ
7802	NFRKB
15910	NFS1
16287	NFU1
44553	NFU1P1
44554	NFU1P2
7803	NFX1
18726	NFXL1
7804	NFYA
34078	NFYAP1
7805	NFYB
7806	NFYC
49451	NFYC-AS1
14077	NGB
20271	NGDN
7807	NGEF
7808	NGF
7809	NGFR
17646	NGLY1
18077	NGRN
7811	NHCP1
25737	NHEJ1
7817	NHLH1
7818	NHLH2
21576	NHLRC1
24731	NHLRC2
33751	NHLRC3
26700	NHLRC4
14377	NHP2
23582	NHP2P1
22797	NHP2P2
7820	NHS
40403	NHS-AS1
21021	NHSL1
33737	NHSL2
18317	NICN1
18322	NICN2P
7821	NID1
13389	NID2
7822	NIDDM1
7823	NIDDM2
13390	NIF3L1
17838	NIFK
27385	NIFK-AS1
44949	NIFKP1
44950	NIFKP2
44951	NIFKP3
44952	NIFKP4
44953	NIFKP5
44954	NIFKP6
44955	NIFKP7
44956	NIFKP8
44957	NIFKP9
28646	NIM1K
14906	NIN
7824	NINJ1
7825	NINJ2
29163	NINL
24328	NIP7
45180	NIP7P1
45181	NIP7P2
45182	NIP7P3
17043	NIPA1
17044	NIPA2
42041	NIPA2P1
42042	NIPA2P2
42043	NIPA2P3
42044	NIPA2P4
42045	NIPA2P5
27194	NIPAL1
25854	NIPAL2
25233	NIPAL3
28018	NIPAL4
28862	NIPBL
51293	NIPBL-AS1
7827	NIPSNAP1
23619	NIPSNAP3A
23641	NIPSNAP3B
18006	NISCH
7828	NIT1
29878	NIT2
25743	NKAIN1
38593	NKAIN1P1
16443	NKAIN2
26829	NKAIN3
16191	NKAIN4
29873	NKAP
21584	NKAPL
26706	NKAPP1
17045	NKD1
17046	NKD2
7830	NKG7
51599	NKILA
17899	NKIRAS1
17898	NKIRAS2
24739	NKPD1
19374	NKRF
7832	NKS1
7833	NKTR
24975	NKX1-1
31652	NKX1-2
11825	NKX2-1
40585	NKX2-1-AS1
7835	NKX2-2
37154	NKX2-2-AS1
7836	NKX2-3
7837	NKX2-4
2488	NKX2-5
32940	NKX2-6
16364	NKX2-8
7838	NKX3-1
951	NKX3-2
7839	NKX6-1
19321	NKX6-2
26328	NKX6-3
19889	NLE1
14291	NLGN1
40676	NLGN1-AS1
14290	NLGN2
14289	NLGN3
14287	NLGN4X
15529	NLGN4Y
38793	NLGN4Y-AS1
29858	NLK
16058	NLN
29889	NLRC3
16412	NLRC4
29933	NLRC5
14374	NLRP1
22948	NLRP2
29887	NLRP2B
16400	NLRP3
29886	NLRP3P1
22943	NLRP4
21269	NLRP5
22944	NLRP6
22947	NLRP7
22940	NLRP8
22941	NLRP9
29888	NLRP9P1
21464	NLRP10
22945	NLRP11
22938	NLRP12
22937	NLRP13
22939	NLRP14
29890	NLRX1
7841	NM
7842	NMB
7843	NMBR
24250	NMD3
22672	NMD3P1
37820	NMD3P2
7849	NME1
33531	NME1-NME2
39904	NME1P1
7850	NME2
31358	NME2P1
7851	NME3
7852	NME4
7853	NME5
20567	NME6
20461	NME7
16473	NME8
21343	NME9
7854	NMI
17877	NMNAT1
20024	NMNAT1P1
49164	NMNAT1P2
49165	NMNAT1P3
49166	NMNAT1P4
49167	NMNAT1P5
16789	NMNAT2
20989	NMNAT3
24987	NMRAL1
52332	NMRAL1P1
26057	NMRK1
17871	NMRK2
32203	NMS
7857	NMT1
7858	NMT2
34892	NMTRL-TAA1-1
35097	NMTRL-TAA2-1
35095	NMTRL-TAA3-1
34945	NMTRL-TAA4-1
35038	NMTRL-TAA5-1
35027	NMTRL-TAA6-1
35035	NMTRP-TGG1-1
35033	NMTRQ-CTG1-1
35048	NMTRQ-TTG1-1
35091	NMTRQ-TTG2-1
34778	NMTRQ-TTG3-1
35062	NMTRQ-TTG4-1
34965	NMTRQ-TTG5-1
35085	NMTRQ-TTG6-1
35015	NMTRQ-TTG7-1
35018	NMTRQ-TTG8-1
35022	NMTRQ-TTG9-1
35099	NMTRQ-TTG10-1
35076	NMTRQ-TTG11-1
35051	NMTRQ-TTG12-1
35112	NMTRQ-TTG13-1
34617	NMTRQ-TTG14-1
35117	NMTRQ-TTG15-1
34614	NMTRS-TGA1-1
35100	NMTRS-TGA2-1
35087	NMTRS-TGA3-1
35088	NMTRV-TAC1-1
7859	NMU
4518	NMUR1
16454	NMUR2
7860	NNAT
7861	NNMT
7862	NNO1
7863	NNT
49005	NNT-AS1
28473	NOA1
29540	NOB1
22448	NOBOX
24517	NOC2L
52285	NOC2LP1
52286	NOC2LP2
24034	NOC3L
28461	NOC4L
14254	NOCT
16390	NOD1
5331	NOD2
7865	NODAL
7866	NOG
7869	NOL3
7870	NOL4
16106	NOL4L
19910	NOL6
21040	NOL7
23387	NOL8
49557	NOL8P1
26265	NOL9
25862	NOL10
24557	NOL11
28585	NOL12
15608	NOLC1
13244	NOM1
30060	NOMO1
22652	NOMO2
25242	NOMO3
7871	NONO
42031	NONOP1
42032	NONOP2
7867	NOP2
19826	NOP9
14378	NOP10
16821	NOP14
20205	NOP14-AS1
26934	NOP16
15911	NOP56
13962	NOP56P1
49800	NOP56P2
49801	NOP56P3
29926	NOP58
44311	NORAD
7872	NOS1
16859	NOS1AP
7873	NOS2
7875	NOS2P1
7874	NOS2P2
35124	NOS2P3
50720	NOS2P4
7876	NOS3
17946	NOSIP
20203	NOSTRIN
7881	NOTCH1
7882	NOTCH2
31862	NOTCH2NL
44253	NOTCH2P1
7883	NOTCH3
7884	NOTCH4
31839	NOTO
27106	NOTUM
7885	NOV
7886	NOVA1
19827	NOVA1-AS1
7887	NOVA2
7889	NOX1
7890	NOX3
7891	NOX4
14874	NOX5
10668	NOXA1
19404	NOXO1
20487	NOXRED1
1190	NPAP1
45018	NPAP1P1
45019	NPAP1P2
45020	NPAP1P3
45021	NPAP1P4
45022	NPAP1P5
45023	NPAP1P6
51473	NPAP1P7
51474	NPAP1P8
7894	NPAS1
7895	NPAS2
19311	NPAS3
18983	NPAS4
7896	NPAT
30099	NPB
4522	NPBWR1
4530	NPBWR2
7897	NPC1
7898	NPC1L1
14537	NPC2
13392	NPCDR1
7899	NPDC1
16244	NPEPL1
7900	NPEPPS
7901	NPFF
17425	NPFFR1
4525	NPFFR2
7905	NPHP1
7907	NPHP3
48351	NPHP3-ACAD11
24129	NPHP3-AS1
19104	NPHP4
7908	NPHS1
13394	NPHS2
7909	NPIPA1
41979	NPIPA2
41978	NPIPA3
41980	NPIPA5
41982	NPIPA7
41983	NPIPA8
37452	NPIPB1P
28989	NPIPB3
41985	NPIPB4
37233	NPIPB5
37454	NPIPB6
33832	NPIPB7
37490	NPIPB8
41987	NPIPB9
37453	NPIPB11
34409	NPIPB15
35407	NPIPP1
16781	NPL
18261	NPLOC4
7910	NPM1
7911	NPM1P1
7922	NPM1P2
7923	NPM1P3
7924	NPM1P4
7925	NPM1P5
7926	NPM1P6
7927	NPM1P7
7928	NPM1P8
7929	NPM1P9
7912	NPM1P10
7913	NPM1P11
7914	NPM1P12
7915	NPM1P13
7916	NPM1P14
7919	NPM1P17
7920	NPM1P18
7921	NPM1P19
20140	NPM1P20
13855	NPM1P21
39679	NPM1P22
44513	NPM1P23
45097	NPM1P24
45204	NPM1P25
45205	NPM1P26
45206	NPM1P27
45207	NPM1P28
45208	NPM1P29
45209	NPM1P30
45210	NPM1P31
45211	NPM1P32
45212	NPM1P33
45213	NPM1P34
45214	NPM1P35
45215	NPM1P36
45216	NPM1P37
45217	NPM1P38
45218	NPM1P39
45219	NPM1P40
45220	NPM1P41
45221	NPM1P42
45222	NPM1P43
45223	NPM1P44
45224	NPM1P45
45225	NPM1P46
45226	NPM1P47
45227	NPM1P48
45228	NPM1P49
45229	NPM1P50
45230	NPM1P51
45231	NPM1P52
7930	NPM2
7931	NPM3
27405	NPNT
7939	NPPA
37635	NPPA-AS1
7940	NPPB
7941	NPPC
7943	NPR1
7944	NPR2
7945	NPR3
24969	NPRL2
14124	NPRL3
33940	NPS
23631	NPSR1
22128	NPSR1-AS1
17867	NPTN
45091	NPTN-IT1
7952	NPTX1
7953	NPTX2
7954	NPTXR
13782	NPVF
30509	NPW
7955	NPY
7956	NPY1R
7957	NPY2R
9329	NPY4R
7958	NPY5R
7959	NPY6R
2874	NQO1
7856	NQO2
7962	NR1D1
7963	NR1D2
7965	NR1H2
7966	NR1H3
7967	NR1H4
32673	NR1H5P
7968	NR1I2
7969	NR1I3
7970	NR1I4
7971	NR2C1
7972	NR2C2
30763	NR2C2AP
7973	NR2E1
7974	NR2E3
7975	NR2F1
48622	NR2F1-AS1
7976	NR2F2
44222	NR2F2-AS1
7977	NR2F6
7978	NR3C1
4592	NR3C1P1
7979	NR3C2
7980	NR4A1
7981	NR4A2
7982	NR4A3
7983	NR5A1
7984	NR5A2
7985	NR6A1
19337	NRADDP
7988	NRAP
33843	NRARP
7989	NRAS
48588	NRAV
7960	NR0B1
7961	NR0B2
19692	NRBF2
44604	NRBF2P1
44605	NRBF2P2
44606	NRBF2P3
44607	NRBF2P4
44683	NRBF2P5
7993	NRBP1
19339	NRBP2
7994	NRCAM
7995	NRDC
20186	NRDE2
16834	NREP
40780	NREP-AS1
7996	NRF1
7997	NRG1
43633	NRG1-IT1
43635	NRG1-IT3
7998	NRG2
7999	NRG3
31429	NRG3-AS1
29862	NRG4
8000	NRGN
8001	NRIP1
23078	NRIP2
1167	NRIP3
51269	NRIR
25391	NRK
8002	NRL
8003	NRM
17972	NRN1
29811	NRN1L
37079	NRON
8004	NRP1
8005	NRP2
24613	NRROS
17881	NRSN1
16229	NRSN2
51222	NRSN2-AS1
8007	NRTN
8008	NRXN1
8009	NRXN2
8010	NRXN3
30728	NSA2
14234	NSD1
13398	NSDHL
8016	NSF
15912	NSFL1C
31405	NSFP1
24548	NSL1
8017	NSMAF
29897	NSMCE1
26513	NSMCE2
7677	NSMCE3
25935	NSMCE4A
29843	NSMF
25305	NSRP1
38087	NSRP1P1
25994	NSUN2
26208	NSUN3
31802	NSUN4
16385	NSUN5
19146	NSUN5P1
16609	NSUN5P2
23529	NSUN6
25857	NSUN7
8020	NT3
17144	NT5C
17819	NT5C1A
17818	NT5C1B
38831	NT5C1B-RDH14
8022	NT5C2
17820	NT5C3A
18530	NT5C3AP1
28300	NT5C3B
20046	NT5CP1
20047	NT5CP2
39789	NT5CP3
21556	NT5DC1
25717	NT5DC2
30826	NT5DC3
27678	NT5DC4
8021	NT5E
15769	NT5M
29909	NTAN1
45261	NTAN1P1
45262	NTAN1P2
45263	NTAN1P3
8023	NTF3
8024	NTF4
8025	NTF6A
8026	NTF6B
8027	NTF6G
8028	NTHL1
17941	NTM
32293	NTM-AS1
41437	NTM-IT
23373	NTMT1
8029	NTN1
8030	NTN3
13658	NTN4
25208	NTN5
23319	NTNG1
14288	NTNG2
28204	NTPCR
8031	NTRK1
8032	NTRK2
8033	NTRK3
27532	NTRK3-AS1
8038	NTS
8039	NTSR1
8040	NTSR2
14311	NUAK1
29558	NUAK2
17623	NUB1
8041	NUBP1
8042	NUBP2
20278	NUBPL
8043	NUCB1
40419	NUCB1-AS1
8044	NUCB2
29923	NUCKS1
51943	NUCKS1P1
8045	NUDC
24306	NUDCD1
30535	NUDCD2
22208	NUDCD3
8046	NUDCP1
8047	NUDCP2
8048	NUDT1
8049	NUDT2
8050	NUDT3
8051	NUDT4
18012	NUDT4P1
18013	NUDT4P2
8052	NUDT5
8053	NUDT6
8054	NUDT7
8055	NUDT8
8056	NUDT9
28523	NUDT9P1
17621	NUDT10
18011	NUDT11
18826	NUDT12
18827	NUDT13
20141	NUDT14
23063	NUDT15
17266	NUDT15P1
20784	NUDT15P2
26442	NUDT16
28154	NUDT16L1
27189	NUDT16P1
26618	NUDT17
26194	NUDT18
32036	NUDT19
43585	NUDT19P1
43586	NUDT19P2
43587	NUDT19P3
43588	NUDT19P4
43589	NUDT19P5
13870	NUDT21
39461	NUDT21P1
28189	NUDT22
14621	NUF2
8057	NUFIP1
8058	NUFIP1P
17634	NUFIP2
33550	NUGGC
8059	NUMA1
8060	NUMB
8061	NUMBL
29797	NUP35
52370	NUP35P1
29929	NUP37
21182	NUP43
8065	NUP50
50502	NUP50-AS1
20025	NUP50P1
29928	NUP50P2
29927	NUP50P3
17359	NUP54
20261	NUP58
44052	NUP58P1
8066	NUP62
25960	NUP62CL
8734	NUP85
8067	NUP88
28958	NUP93
8068	NUP98
29914	NUP107
18016	NUP133
8062	NUP153
8063	NUP155
18017	NUP160
17859	NUP188
18658	NUP205
30052	NUP210
29915	NUP210L
27399	NUP210P1
42707	NUP210P2
42712	NUP210P3
8064	NUP214
17010	NUPL2
29990	NUPR1
44164	NUPR2
21042	NUS1
38472	NUS1P1
38473	NUS1P2
30934	NUS1P3
38474	NUS1P4
18538	NUSAP1
13722	NUTF2
19934	NUTF2P2
50452	NUTF2P3
50453	NUTF2P4
50454	NUTF2P5
50455	NUTF2P6
50458	NUTF2P7
50457	NUTF2P8
29919	NUTM1
23438	NUTM2A
45161	NUTM2A-AS1
23445	NUTM2B
51204	NUTM2B-AS1
23447	NUTM2D
23448	NUTM2E
23450	NUTM2F
23449	NUTM2G
45017	NUTM2HP
8070	NVL
27619	NWD1
29229	NWD2
8071	NXF1
8072	NXF2
23984	NXF2B
8073	NXF3
8074	NXF4
8075	NXF5
18008	NXN
25179	NXNL1
30482	NXNL2
50561	NXNP1
28527	NXPE1
26331	NXPE2
44082	NXPE2P1
28238	NXPE3
23117	NXPE4
20693	NXPH1
8076	NXPH2
8077	NXPH3
8078	NXPH4
15913	NXT1
39708	NXT1P1
18151	NXT2
22009	NYAP1
29291	NYAP2
20165	NYNRIN
8080	NYS2
8081	NYS3
19188	NYS4
8082	NYX
8084	OA3
44362	OACYLP
28752	OAF
8085	OAP
21257	OARD1
8086	OAS1
8087	OAS2
8088	OAS3
8089	OASD
8090	OASL
8091	OAT
8094	OATP1
8095	OAZ1
8096	OAZ2
8097	OAZ3
26200	OBFC1
23380	OBP2A
23381	OBP2B
15719	OBSCN
29092	OBSL1
8100	OC90
8101	OCA2
44139	OCA5
26221	OCEL1
16074	OCIAD1
40751	OCIAD1-AS1
28685	OCIAD2
31827	OCIAD2P1
8103	OCLM
8104	OCLN
8105	OCM
34396	OCM2
8108	OCRL
16116	OCSTAMP
26043	ODAM
8109	ODC1
8110	ODCP
8113	ODF1
8114	ODF2
49461	ODF2-AS1
29225	ODF2L
19905	ODF3
34388	ODF3B
28735	ODF3L1
26841	ODF3L2
19056	ODF4
8118	OED
8120	OFC1
8121	OFC2
8122	OFC3
21017	OFCC1
2567	OFD1
23873	OFD1P1Y
23874	OFD1P2Y
23875	OFD1P3Y
23876	OFD1P4Y
23877	OFD1P5Y
13657	OFD1P6Y
23879	OFD1P7Y
23880	OFD1P8Y
23881	OFD1P9Y
23882	OFD1P10Y
23883	OFD1P11Y
23884	OFD1P12Y
23885	OFD1P13Y
23886	OFD1P14Y
23887	OFD1P15Y
18213	OFD1P16Y
1332	OFD1P17
2589	OFD1P18Y
8124	OGDH
25590	OGDHL
25585	OGFOD1
39202	OGFOD1P1
25823	OGFOD2
26174	OGFOD3
15768	OGFR
40724	OGFR-AS1
21378	OGFRL1
50511	OGFRP1
8125	OGG1
8126	OGN
8127	OGT
20300	OIP5
43563	OIP5-AS1
29953	OIT3
28833	OLA1
45274	OLA1P1
45277	OLA1P2
45278	OLA1P3
25625	OLAH
17187	OLFM1
17189	OLFM2
17990	OLFM3
17190	OLFM4
51927	OLFM5P
24473	OLFML1
27270	OLFML2A
24558	OLFML2B
24956	OLFML3
16983	OLIG1
9398	OLIG2
18003	OLIG3
28060	OLMALINC
8133	OLR1
29661	OMA1
8134	OMD
8135	OMG
8136	OMP
8138	ONECUT1
8139	ONECUT2
13399	ONECUT3
21382	OOEP
39192	OOEP-AS1
49233	OOSP1
49240	OOSP1P1
49241	OOSP1P2
26699	OOSP2
8140	OPA1
40421	OPA1-AS1
8141	OPA2
8142	OPA3
32786	OPA4
32787	OPA5
33170	OPA6
39750	OPA8
20707	OPALIN
8143	OPCML
41366	OPCML-IT1
41365	OPCML-IT2
8146	OPEM
8148	OPHN1
8149	OPLAH
9936	OPN1LW
4206	OPN1MW
26952	OPN1MW2
51831	OPN1MW3
1012	OPN1SW
14007	OPN3
14449	OPN4
19992	OPN5
8153	OPRD1
8154	OPRK1
8155	OPRL1
8156	OPRM1
17279	OPRPN
8158	OPTC
17142	OPTN
8179	OR1A1
8180	OR1A2
14750	OR1AA1P
15390	OR1AB1P
31243	OR1AC1P
8181	OR1B1
8182	OR1C1
8183	OR1D2
8184	OR1D3P
8185	OR1D4
8186	OR1D5
8189	OR1E1
8190	OR1E2
8191	OR1E3
8194	OR1F1
8196	OR1F2P
13964	OR1F12
8204	OR1G1
8206	OR1H1P
8207	OR1I1
8208	OR1J1
8209	OR1J2
8211	OR1J4
8212	OR1K1
8213	OR1L1
8215	OR1L3
8216	OR1L4
8218	OR1L6
15110	OR1L8
8220	OR1M1
31244	OR1M4P
8221	OR1N1
15111	OR1N2
8222	OR1P1
8223	OR1Q1
8226	OR1R1P
8227	OR1S1
15141	OR1S2
15062	OR1X1P
31245	OR1X5P
8229	OR2A1
49168	OR2A1-AS1
8230	OR2A2
8231	OR2A3P
14729	OR2A4
8232	OR2A5
8234	OR2A7
8236	OR2A9P
15082	OR2A12
15083	OR2A13P
15084	OR2A14
15085	OR2A15P
15413	OR2A20P
19562	OR2A25
31246	OR2A41P
31230	OR2A42
14749	OR2AD1P
15087	OR2AE1
14719	OR2AF1P
15142	OR2AG1
15143	OR2AG2
15144	OR2AH1P
15063	OR2AI1P
15001	OR2AJ1
19569	OR2AK2
14712	OR2AL1P
15113	OR2AM1P
31247	OR2AO1P
15335	OR2AP1
15003	OR2AQ1P
15004	OR2AS1P
31248	OR2AS2P
15145	OR2AT1P
19619	OR2AT2P
19620	OR2AT4
13966	OR2B2
8238	OR2B3
8239	OR2B4P
8241	OR2B6
13967	OR2B7P
13968	OR2B8P
31249	OR2B11
31250	OR2BH1P
8242	OR2C1
15005	OR2C3
8244	OR2D2
15146	OR2D3
15507	OR2E1P
8246	OR2F1
8247	OR2F2
